date,open,high,low,close,volume
2024-12-29 19:00:00-05:00,290.88,292.52,288.78,290.82,4968522.0
2024-12-30 19:00:00-05:00,291.81,292.1371,289.07,289.81,3893235.0
2025-01-01 19:00:00-05:00,291.45,292.545,287.345,289.26,3799816.0
2025-01-02 19:00:00-05:00,290.66,293.35,290.19,293.06,2729826.0
2025-01-05 19:00:00-05:00,295.2,296.895,293.9333,294.7,3678616.0
2025-01-06 19:00:00-05:00,295.84,295.87,290.4,291.41,3316993.0
2025-01-07 19:00:00-05:00,291.42,292.25,289.51,291.68,2971327.0
2025-01-09 19:00:00-05:00,290.05,290.05,286.22,287.3,4403722.0
2025-01-12 19:00:00-05:00,285.0,287.88,284.63,287.77,3633299.0
2025-01-13 19:00:00-05:00,289.41,289.75,286.52,288.42,3803662.0
2025-01-14 19:00:00-05:00,292.71,294.3,292.1662,293.71,2815260.0
2025-01-15 19:00:00-05:00,294.23,294.66,292.9319,293.49,3130287.0
2025-01-16 19:00:00-05:00,296.18,297.1175,295.435,296.2,2603208.0
2025-01-20 19:00:00-05:00,297.75,299.2215,296.9092,299.14,3893465.0
2025-01-21 19:00:00-05:00,300.59,301.29,300.27,300.6,3515706.0
2025-01-22 19:00:00-05:00,300.24,302.18,300.02,302.18,2647808.0
2025-01-23 19:00:00-05:00,302.26,302.6724,300.8,301.3,2359005.0
2025-01-26 19:00:00-05:00,295.0,297.5831,294.44,297.1,5321294.0
2025-01-27 19:00:00-05:00,297.9,300.1099,296.2,299.65,2717273.0
2025-01-28 19:00:00-05:00,299.32,299.599,296.97,298.37,2620205.0
2025-01-29 19:00:00-05:00,299.5,301.105,298.28,300.24,2891224.0
2025-01-30 19:00:00-05:00,301.22,302.6,298.23,298.6,3338461.0
2025-02-02 19:00:00-05:00,293.32,297.6997,292.7,296.42,5037717.0
2025-02-03 19:00:00-05:00,296.62,298.74,296.23,298.57,2601945.0
2025-02-04 19:00:00-05:00,298.24,299.97,297.09,299.95,2226229.0
2025-02-05 19:00:00-05:00,300.73,300.86,298.9,300.69,2899806.0
2025-02-06 19:00:00-05:00,300.94,301.6597,297.67,298.0,3631954.0
2025-02-09 19:00:00-05:00,299.56,300.23,298.91,299.91,2623947.0
2025-02-10 19:00:00-05:00,298.73,300.07,298.6838,299.75,2719884.0
2025-02-11 19:00:00-05:00,296.88,299.33,296.24,298.76,3283547.0
2025-02-12 19:00:00-05:00,299.52,301.97,298.78,301.88,3066774.0
2025-02-13 19:00:00-05:00,302.0,302.55,301.5,301.84,2376958.0
2025-02-17 19:00:00-05:00,302.37,302.7,301.22,302.69,2851508.0
2025-02-18 19:00:00-05:00,301.85,303.3904,301.6821,303.12,2566589.0
2025-02-19 19:00:00-05:00,302.53,302.7234,299.882,301.49,2863850.0
2025-02-20 19:00:00-05:00,301.74,301.7935,295.635,295.92,3595026.0
2025-02-23 19:00:00-05:00,296.96,297.34,293.89,294.41,4465439.0
2025-02-24 19:00:00-05:00,294.4,294.83,290.54,292.95,3509185.0
2025-02-25 19:00:00-05:00,293.9,295.695,291.87,293.05,2807312.0
2025-02-26 19:00:00-05:00,294.34,294.79,288.4,288.51,2747256.0
2025-02-27 19:00:00-05:00,288.63,293.21,287.35,292.96,3485767.0
2025-03-02 19:00:00-05:00,293.91,294.72,285.77,287.71,7835571.0
2025-03-03 19:00:00-05:00,285.2,288.45,281.5,284.12,6449645.0
2025-03-04 19:00:00-05:00,284.08,288.14,282.32,287.35,3662336.0
2025-03-05 19:00:00-05:00,283.53,285.8188,280.65,282.01,4836315.0
2025-03-06 19:00:00-05:00,281.22,284.05,278.11,283.34,3868701.0
2025-03-09 20:00:00-04:00,279.43,280.28,273.14,275.62,6227449.0
2025-03-10 20:00:00-04:00,275.0,277.0,271.58,273.69,5282368.0
2025-03-11 20:00:00-04:00,276.795,277.29,272.48,275.04,3996109.0
2025-03-12 20:00:00-04:00,274.93,275.0,270.2,271.18,3932466.0
2025-03-13 20:00:00-04:00,273.6,277.38,273.36,276.99,3610112.0
2025-03-16 20:00:00-04:00,276.73,280.5965,276.68,279.28,3981121.0
2025-03-17 20:00:00-04:00,278.2,278.5,275.335,276.27,3120881.0
2025-03-18 20:00:00-04:00,277.0,281.38,276.625,279.41,2867838.0
2025-03-19 20:00:00-04:00,277.7,281.2,277.26,278.74,2256439.0
2025-03-20 20:00:00-04:00,276.41,279.07,275.68,278.85,3382468.0
2025-03-23 20:00:00-04:00,282.25,284.53,281.9,284.01,3251647.0
2025-03-24 20:00:00-04:00,284.52,285.09,283.66,284.49,2517248.0
2025-03-25 20:00:00-04:00,284.15,284.92,280.31,281.16,2473462.0
2025-03-26 20:00:00-04:00,279.46,281.08,278.05,278.99,2345342.0
2025-03-27 20:00:00-04:00,278.31,278.75,273.05,273.43,3912899.0
2025-03-30 20:00:00-04:00,270.27,275.58,268.7305,274.84,6064045.0
2025-03-31 20:00:00-04:00,273.9,276.79,272.055,275.77,3269917.0
2025-04-01 20:00:00-04:00,272.85,279.25,272.61,277.95,2594701.0
2025-04-02 20:00:00-04:00,268.01,269.373,263.7,263.96,8137451.0
2025-04-03 20:00:00-04:00,256.97,257.7299,248.1808,248.47,16633692.0
2025-04-06 20:00:00-04:00,240.0,257.03,236.42,247.66,16346695.0
2025-04-07 20:00:00-04:00,256.5,257.71,240.05,243.75,11064313.0
2025-04-08 20:00:00-04:00,241.85,268.48,241.62,268.48,12138002.0
2025-04-09 20:00:00-04:00,261.11,261.66,249.89,257.43,7255672.0
2025-04-10 20:00:00-04:00,256.71,262.75,254.67,261.74,5007914.0
2025-04-13 20:00:00-04:00,266.43,266.73,261.4621,264.15,4039902.0
2025-04-14 20:00:00-04:00,264.25,266.3993,263.15,263.69,4680397.0
2025-04-15 20:00:00-04:00,260.77,262.5854,255.445,258.21,4295457.0
2025-04-16 20:00:00-04:00,259.13,260.95,257.3301,258.75,3400998.0
2025-04-20 20:00:00-04:00,256.23,256.5,249.94,252.6,5523207.0
2025-04-21 20:00:00-04:00,255.62,260.2065,255.27,259.03,3802289.0
2025-04-22 20:00:00-04:00,265.93,268.38,262.57,263.44,6842692.0
2025-04-23 20:00:00-04:00,263.9,269.25,263.393,268.99,3487612.0
2025-04-24 20:00:00-04:00,268.86,270.8983,267.4076,270.64,3220924.0
2025-04-27 20:00:00-04:00,271.02,272.26,268.08,271.03,2507695.0
2025-04-28 20:00:00-04:00,270.13,273.27,270.06,272.66,2209144.0
2025-04-29 20:00:00-04:00,269.11,273.52,266.25,272.82,4039512.0
2025-04-30 20:00:00-04:00,275.28,277.28,274.25,274.52,3238000.0
2025-05-01 20:00:00-04:00,277.52,279.6,276.62,278.8,3170832.0
2025-05-04 20:00:00-04:00,276.65,278.84,276.39,277.22,2820754.0
2025-05-05 20:00:00-04:00,274.57,277.1,273.9501,274.97,2444019.0
2025-05-06 20:00:00-04:00,275.76,277.23,273.58,276.11,2697356.0
2025-05-07 20:00:00-04:00,278.1,280.8673,276.5003,278.28,2781486.0
