date,open,high,low,close,volume
2024-12-12 19:00:00-05:00,380.6,382.89,378.89,380.51,2035063.0
2024-12-15 19:00:00-05:00,381.77,382.315,377.76,378.92,1311206.0
2024-12-16 19:00:00-05:00,376.03,378.89,373.83,375.8,2138650.0
2024-12-17 19:00:00-05:00,378.7,381.155,363.03,363.89,2820729.0
2024-12-18 19:00:00-05:00,368.44,369.57,360.01,360.37,2619200.0
2024-12-19 19:00:00-05:00,358.5,371.49,357.24,366.04,5141960.0
2024-12-22 19:00:00-05:00,364.87,366.35,361.495,365.39,1804875.0
2024-12-23 19:00:00-05:00,364.45,367.57,362.66,367.57,886018.0
2024-12-25 19:00:00-05:00,365.05,367.49,363.865,367.12,1098408.0
2024-12-26 19:00:00-05:00,363.39,367.4,361.7468,364.86,1245823.0
2024-12-29 19:00:00-05:00,360.43,364.8199,358.74,363.01,1422636.0
2024-12-30 19:00:00-05:00,363.5,365.7677,361.8,362.76,1168071.0
2025-01-01 19:00:00-05:00,365.51,368.85,358.09,359.77,1803731.0
2025-01-02 19:00:00-05:00,361.59,364.48,359.49,363.79,1391959.0
2025-01-05 19:00:00-05:00,367.0,370.84,362.5801,364.2,1590975.0
2025-01-06 19:00:00-05:00,364.13,366.09,361.09,363.0,1607627.0
2025-01-07 19:00:00-05:00,362.45,362.88,357.7,361.07,1828830.0
2025-01-09 19:00:00-05:00,357.83,359.85,349.8,351.0,2774045.0
2025-01-12 19:00:00-05:00,352.96,363.195,351.8,362.5,2745954.0
2025-01-13 19:00:00-05:00,365.49,372.0,365.18,371.57,2331660.0
2025-01-14 19:00:00-05:00,379.14,379.94,374.33,374.89,1984512.0
2025-01-15 19:00:00-05:00,376.31,381.42,374.72,380.55,1974718.0
2025-01-16 19:00:00-05:00,384.7,386.845,382.0,386.02,2605870.0
2025-01-20 19:00:00-05:00,391.0,402.58,390.8,398.36,3144508.0
2025-01-21 19:00:00-05:00,398.68,400.4819,395.111,397.61,1994791.0
2025-01-22 19:00:00-05:00,397.37,409.59,397.27,406.4,2587401.0
2025-01-23 19:00:00-05:00,405.73,409.4,405.28,407.63,1938183.0
2025-01-26 19:00:00-05:00,397.19,399.54,389.92,394.98,2964352.0
2025-01-27 19:00:00-05:00,394.04,396.88,386.48,390.29,1788939.0
2025-01-28 19:00:00-05:00,391.94,399.36,391.12,393.23,2675819.0
2025-01-29 19:00:00-05:00,373.5,380.81,373.16,374.98,4234597.0
2025-01-30 19:00:00-05:00,377.46,378.0,371.28,371.44,2859000.0
2025-02-02 19:00:00-05:00,364.14,368.55,359.69,361.55,3079283.0
2025-02-03 19:00:00-05:00,369.66,369.66,359.41,361.95,2709817.0
2025-02-04 19:00:00-05:00,362.87,363.0,357.2,358.85,2134445.0
2025-02-05 19:00:00-05:00,363.9,367.5382,362.515,365.45,3007274.0
2025-02-06 19:00:00-05:00,369.25,369.5299,362.58,363.88,1804954.0
2025-02-09 19:00:00-05:00,365.33,366.235,361.55,363.22,1944675.0
2025-02-10 19:00:00-05:00,361.74,364.4199,360.9775,362.23,1516854.0
2025-02-11 19:00:00-05:00,357.0,358.93,351.44,352.04,2833093.0
2025-02-12 19:00:00-05:00,352.57,357.5882,350.42,353.7,3547192.0
2025-02-13 19:00:00-05:00,356.6,358.8762,352.8,353.32,2045278.0
2025-02-17 19:00:00-05:00,355.47,356.93,351.11,354.0,3120367.0
2025-02-18 19:00:00-05:00,351.87,353.8533,349.59,353.0,2211123.0
2025-02-19 19:00:00-05:00,355.0,356.8514,347.4518,349.15,2174066.0
2025-02-20 19:00:00-05:00,350.53,352.0,337.5989,340.04,3225242.0
2025-02-23 19:00:00-05:00,343.39,345.45,336.23,338.92,2513291.0
2025-02-24 19:00:00-05:00,341.0,344.23,336.38,342.36,3323544.0
2025-02-25 19:00:00-05:00,345.45,348.78,340.12,342.58,2397754.0
2025-02-26 19:00:00-05:00,343.65,346.92,338.46,340.0,1971027.0
2025-02-27 19:00:00-05:00,341.98,344.9,338.74,343.95,3210269.0
2025-03-02 19:00:00-05:00,347.63,348.15,330.03,332.04,2569655.0
2025-03-03 19:00:00-05:00,327.39,331.92,318.68,326.75,3500232.0
2025-03-04 19:00:00-05:00,329.12,339.51,328.65,338.49,3189095.0
