date,open,high,low,close,volume
2025-01-05 19:00:00-05:00,428.0,434.32,425.4774,427.85,20573648.0
2025-01-06 19:00:00-05:00,429.0,430.65,420.8,422.37,18139065.0
2025-01-07 19:00:00-05:00,423.46,426.97,421.54,424.56,15054575.0
2025-01-09 19:00:00-05:00,424.63,424.71,415.02,418.95,20201132.0
2025-01-12 19:00:00-05:00,415.235,418.5,412.29,417.19,17604780.0
2025-01-13 19:00:00-05:00,417.81,419.74,410.72,415.67,16935856.0
2025-01-14 19:00:00-05:00,419.13,428.15,418.265,426.31,19637838.0
2025-01-15 19:00:00-05:00,428.695,429.49,424.39,424.58,15300023.0
2025-01-16 19:00:00-05:00,434.085,434.48,428.17,429.03,26197507.0
2025-01-20 19:00:00-05:00,430.2,430.8999,425.595,428.5,26085703.0
2025-01-21 19:00:00-05:00,437.56,447.27,436.0,446.2,27803811.0
2025-01-22 19:00:00-05:00,442.0,446.75,441.5048,446.71,18389270.0
2025-01-23 19:00:00-05:00,445.16,446.65,441.4,444.06,15549453.0
2025-01-26 19:00:00-05:00,424.01,435.2,423.5,434.56,35647805.0
2025-01-27 19:00:00-05:00,434.6,448.38,431.38,447.2,23491703.0
2025-01-28 19:00:00-05:00,446.69,446.88,440.4,442.33,23581370.0
2025-01-29 19:00:00-05:00,418.77,422.86,413.16,414.99,54586260.0
2025-01-30 19:00:00-05:00,418.98,420.69,414.91,415.06,34223388.0
2025-02-02 19:00:00-05:00,411.6,415.41,408.66,410.92,25679149.0
2025-02-03 19:00:00-05:00,412.685,413.9199,409.74,412.37,20532096.0
2025-02-04 19:00:00-05:00,412.35,413.827,410.4,413.29,16336188.0
2025-02-05 19:00:00-05:00,414.0,418.2,414.0,415.82,16309755.0
2025-02-06 19:00:00-05:00,416.48,418.65,408.1,409.75,22886844.0
2025-02-09 19:00:00-05:00,413.71,415.4624,410.92,412.22,20817919.0
2025-02-10 19:00:00-05:00,409.64,412.49,409.3,411.44,18140592.0
2025-02-11 19:00:00-05:00,407.21,410.75,404.3673,409.04,19121734.0
2025-02-12 19:00:00-05:00,407.0,411.0,406.36,410.54,23891731.0
2025-02-13 19:00:00-05:00,407.79,408.91,405.88,408.43,22758464.0
2025-02-17 19:00:00-05:00,408.0,410.597,406.5,409.64,21423051.0
2025-02-18 19:00:00-05:00,407.88,415.49,407.65,414.77,24114197.0
2025-02-19 19:00:00-05:00,415.29,419.31,412.54,416.13,23508728.0
2025-02-20 19:00:00-05:00,417.335,418.048,407.89,408.21,27524799.0
2025-02-23 19:00:00-05:00,408.51,409.37,399.32,404.0,26443656.0
2025-02-24 19:00:00-05:00,401.1,401.915,396.7,397.9,29387402.0
2025-02-25 19:00:00-05:00,398.01,403.6,394.245,399.73,19618954.0
2025-02-26 19:00:00-05:00,401.265,405.74,392.17,392.53,21127406.0
2025-02-27 19:00:00-05:00,392.655,397.63,386.57,396.99,32845658.0
2025-03-02 19:00:00-05:00,398.82,398.82,386.155,388.49,23007726.0
2025-03-03 19:00:00-05:00,383.4,392.58,381.0,388.61,29342923.0
2025-03-04 19:00:00-05:00,389.34,401.67,388.81,401.02,23433132.0
2025-03-05 19:00:00-05:00,394.28,402.15,392.6777,396.89,23304625.0
2025-03-06 19:00:00-05:00,392.32,394.8,385.54,393.31,22034087.0
2025-03-09 20:00:00-04:00,385.84,386.4,377.22,380.16,32569768.0
2025-03-10 20:00:00-04:00,379.0,386.0,376.91,380.45,30380177.0
2025-03-11 20:00:00-04:00,382.95,385.2165,378.9507,383.27,24253567.0
2025-03-12 20:00:00-04:00,383.155,385.32,377.45,378.77,20473017.0
2025-03-13 20:00:00-04:00,379.775,390.23,379.51,388.56,19952846.0
2025-03-16 20:00:00-04:00,386.7,392.705,385.57,388.7,22474272.0
2025-03-17 20:00:00-04:00,387.07,387.37,381.1,383.52,19486850.0
2025-03-18 20:00:00-04:00,385.525,389.68,384.0,387.82,19185532.0
2025-03-19 20:00:00-04:00,385.735,391.785,383.28,386.84,18470542.0
2025-03-20 20:00:00-04:00,383.215,391.74,382.8,391.26,39675928.0
2025-03-23 20:00:00-04:00,395.4,395.4,389.81,393.08,21004548.0
2025-03-24 20:00:00-04:00,393.915,396.36,392.64,395.16,15774968.0
2025-03-25 20:00:00-04:00,395.0,395.31,388.57,389.97,16132906.0
2025-03-26 20:00:00-04:00,390.13,392.24,387.395,390.58,13766761.0
2025-03-27 20:00:00-04:00,388.08,389.13,376.93,378.8,21632016.0
2025-03-30 20:00:00-04:00,372.535,377.07,367.24,375.39,35184676.0
2025-03-31 20:00:00-04:00,374.65,382.85,373.23,382.19,19689503.0
2025-04-01 20:00:00-04:00,377.965,385.08,376.62,382.14,16092555.0
2025-04-02 20:00:00-04:00,374.785,377.48,369.35,373.11,30197997.0
2025-04-03 20:00:00-04:00,364.125,374.59,359.48,359.84,49209854.0
2025-04-06 20:00:00-04:00,350.88,370.9999,344.79,357.86,50424998.0
2025-04-07 20:00:00-04:00,368.255,373.65,350.25,354.56,35868918.0
2025-04-08 20:00:00-04:00,353.535,393.225,353.1,390.49,50199696.0
2025-04-09 20:00:00-04:00,382.06,383.9,367.8,381.35,38024368.0
2025-04-10 20:00:00-04:00,380.635,390.05,378.89,388.45,23839220.0
2025-04-13 20:00:00-04:00,393.22,394.65,384.21,387.81,19251172.0
2025-04-14 20:00:00-04:00,388.505,391.89,384.1599,385.73,17199890.0
2025-04-15 20:00:00-04:00,380.67,381.61,368.0,371.61,21967826.0
2025-04-16 20:00:00-04:00,373.745,374.3215,366.89,367.78,21120192.0
2025-04-20 20:00:00-04:00,362.815,364.48,355.67,359.12,20807279.0
2025-04-21 20:00:00-04:00,363.375,367.77,359.8602,366.82,19484993.0
2025-04-22 20:00:00-04:00,376.06,380.39,373.02,374.39,20545526.0
2025-04-23 20:00:00-04:00,375.695,388.45,375.19,387.3,22232289.0
2025-04-24 20:00:00-04:00,387.0,392.16,384.6,391.85,18973165.0
2025-04-27 20:00:00-04:00,391.955,392.74,386.638,391.16,16579430.0
2025-04-28 20:00:00-04:00,391.3,395.1,390.38,394.04,14973976.0
2025-04-29 20:00:00-04:00,390.3,396.66,384.44,395.26,36461075.0
2025-04-30 20:00:00-04:00,431.11,436.99,424.9,425.4,58938100.0
2025-05-01 20:00:00-04:00,431.74,439.44,429.985,435.28,30757434.0
2025-05-04 20:00:00-04:00,432.87,439.5,432.11,436.17,20136053.0
2025-05-05 20:00:00-04:00,432.2,437.73,431.17,433.31,15104204.0
2025-05-06 20:00:00-04:00,433.84,438.12,431.1103,433.35,23307241.0
