date,open,high,low,close,volume
2024-12-16 19:00:00-05:00,238.65,239.02,236.63,238.36,8083635.0
2024-12-17 19:00:00-05:00,239.0,239.07,229.53,230.37,11322358.0
2024-12-18 19:00:00-05:00,232.27,236.36,232.27,232.96,11790773.0
2024-12-19 19:00:00-05:00,231.92,239.21,231.5877,237.6,32348414.0
2024-12-22 19:00:00-05:00,236.07,238.62,234.88,238.39,8611528.0
2024-12-23 19:00:00-05:00,239.43,242.4922,239.07,242.31,3729092.0
2024-12-25 19:00:00-05:00,241.43,243.26,240.79,243.14,4452168.0
2024-12-26 19:00:00-05:00,242.72,243.39,240.04,241.17,5730607.0
2024-12-29 19:00:00-05:00,238.77,240.84,237.11,239.32,5723765.0
2024-12-30 19:00:00-05:00,240.05,241.4393,239.03,239.71,4870971.0
2025-01-01 19:00:00-05:00,240.92,243.276,239.45,240.0,9220914.0
2025-01-02 19:00:00-05:00,243.89,244.88,240.26,243.28,9491053.0
2025-01-05 19:00:00-05:00,243.695,245.69,240.58,240.85,9917836.0
2025-01-06 19:00:00-05:00,242.14,245.26,240.9,243.17,8753357.0
2025-01-07 19:00:00-05:00,242.75,244.25,240.5,243.13,8675284.0
2025-01-09 19:00:00-05:00,243.09,243.81,238.74,239.87,10256829.0
2025-01-12 19:00:00-05:00,239.67,244.54,239.0,244.21,10005315.0
2025-01-13 19:00:00-05:00,242.66,247.72,242.19,247.47,12407386.0
2025-01-14 19:00:00-05:00,250.4,253.6699,243.68,252.35,18448520.0
2025-01-15 19:00:00-05:00,254.0,257.035,252.33,254.27,15292348.0
2025-01-16 19:00:00-05:00,254.14,260.62,252.14,259.16,17678101.0
2025-01-20 19:00:00-05:00,260.07,264.25,259.5037,263.03,13712114.0
2025-01-21 19:00:00-05:00,262.9,263.38,260.25,262.84,9021914.0
2025-01-22 19:00:00-05:00,264.69,266.8599,263.81,265.95,10749681.0
2025-01-23 19:00:00-05:00,263.69,267.1,263.01,264.84,7666261.0
2025-01-26 19:00:00-05:00,264.17,265.97,262.26,265.85,7522258.0
2025-01-27 19:00:00-05:00,265.85,267.33,264.8301,267.14,7375391.0
2025-01-28 19:00:00-05:00,267.21,270.68,265.61,266.58,7684870.0
2025-01-29 19:00:00-05:00,268.63,269.7,266.6201,268.23,8753466.0
2025-01-30 19:00:00-05:00,269.23,270.82,266.96,267.3,7196268.0
2025-02-02 19:00:00-05:00,261.83,268.165,261.7009,266.81,8381361.0
2025-02-03 19:00:00-05:00,269.84,269.84,266.83,267.94,5625972.0
2025-02-04 19:00:00-05:00,268.91,270.64,268.33,270.43,5704431.0
2025-02-05 19:00:00-05:00,272.45,276.98,271.19,276.9,7264371.0
2025-02-06 19:00:00-05:00,277.27,278.55,274.715,275.8,6857875.0
2025-02-09 19:00:00-05:00,276.15,276.18,269.59,271.04,8627352.0
2025-02-10 19:00:00-05:00,270.26,276.22,269.66,274.99,7196376.0
2025-02-11 19:00:00-05:00,274.08,276.45,273.25,275.45,6683894.0
2025-02-12 19:00:00-05:00,275.5,276.97,273.81,276.32,8398667.0
2025-02-13 19:00:00-05:00,277.37,279.2334,276.45,276.59,5688627.0
2025-02-17 19:00:00-05:00,276.76,279.97,276.02,279.95,7919798.0
2025-02-18 19:00:00-05:00,278.38,280.25,277.22,279.25,7007248.0
2025-02-19 19:00:00-05:00,278.675,278.74,265.735,266.8,13846671.0
2025-02-20 19:00:00-05:00,268.32,269.1955,262.84,264.24,12835566.0
2025-02-23 19:00:00-05:00,265.49,267.0,258.61,261.34,10372751.0
2025-02-24 19:00:00-05:00,262.23,263.0,253.35,257.4,9608439.0
2025-02-25 19:00:00-05:00,257.16,260.9115,256.93,258.79,5943585.0
2025-02-26 19:00:00-05:00,260.18,263.64,257.86,259.05,8204447.0
2025-02-27 19:00:00-05:00,260.73,264.81,257.89,264.65,10467126.0
2025-03-02 19:00:00-05:00,264.0,266.32,257.82,260.62,9058307.0
2025-03-03 19:00:00-05:00,255.28,257.23,245.95,250.25,13465630.0
2025-03-04 19:00:00-05:00,251.25,253.05,247.83,251.53,7861424.0
2025-03-05 19:00:00-05:00,248.11,249.36,243.85,246.54,9983235.0
2025-03-06 19:00:00-05:00,245.23,246.72,239.42,242.28,20498734.0
2025-03-09 20:00:00-04:00,236.21,237.51,228.7,232.22,18730564.0
2025-03-10 20:00:00-04:00,231.745,233.32,226.69,229.14,18142995.0
2025-03-11 20:00:00-04:00,234.0,234.32,227.26,227.9,16054015.0
2025-03-12 20:00:00-04:00,229.3,229.5,224.23,225.19,16467851.0
2025-03-13 20:00:00-04:00,228.12,233.143,227.58,232.44,11962108.0
2025-03-16 20:00:00-04:00,231.18,235.6695,230.455,233.93,9586025.0
2025-03-17 20:00:00-04:00,234.32,236.17,233.52,234.97,10344866.0
2025-03-18 20:00:00-04:00,235.74,242.33,234.89,239.11,10120588.0
2025-03-19 20:00:00-04:00,236.56,241.76,236.2,239.01,8328513.0
2025-03-20 20:00:00-04:00,237.81,242.3,236.5,241.63,19326865.0
2025-03-23 20:00:00-04:00,245.48,248.69,244.41,248.06,9422650.0
2025-03-24 20:00:00-04:00,249.31,251.82,247.6247,251.13,9287694.0
2025-03-25 20:00:00-04:00,252.6,254.67,249.78,251.03,12785225.0
2025-03-26 20:00:00-04:00,249.525,250.64,247.18,248.12,8022517.0
2025-03-27 20:00:00-04:00,246.94,249.505,241.11,242.85,11978417.0
2025-03-30 20:00:00-04:00,239.41,245.86,237.3643,245.3,13602996.0
2025-03-31 20:00:00-04:00,242.62,245.69,240.8818,243.66,8054683.0
2025-04-01 20:00:00-04:00,241.6,247.245,241.46,245.82,7758750.0
2025-04-02 20:00:00-04:00,234.27,235.14,227.3,228.69,17188469.0
2025-04-03 20:00:00-04:00,215.305,217.7,208.93,210.28,27170689.0
2025-04-06 20:00:00-04:00,205.77,222.053,202.16,214.44,22914370.0
2025-04-07 20:00:00-04:00,223.52,227.8378,213.25,216.87,19485734.0
2025-04-08 20:00:00-04:00,212.5,237.48,211.0,234.34,24022350.0
