date,open,high,low,close,volume
2024-12-16 19:00:00-05:00,239.73,240.92,238.81,239.98,4072452.0
2024-12-17 19:00:00-05:00,240.79,241.45,231.7,232.24,8463578.0
2024-12-18 19:00:00-05:00,234.6,235.36,232.19,232.49,6692897.0
2024-12-19 19:00:00-05:00,230.91,237.86,230.19,235.96,7462446.0
2024-12-22 19:00:00-05:00,236.25,238.17,234.99,238.07,3986660.0
2024-12-23 19:00:00-05:00,238.92,240.54,238.56,240.53,2326657.0
2024-12-25 19:00:00-05:00,239.76,241.57,238.99,240.69,3575488.0
2024-12-26 19:00:00-05:00,239.07,239.38,235.154,237.49,4363256.0
2024-12-29 19:00:00-05:00,234.03,236.34,232.58,234.47,3975160.0
2024-12-30 19:00:00-05:00,235.11,235.27,231.76,232.52,4690615.0
2025-01-01 19:00:00-05:00,234.36,235.02,229.7801,231.97,6385156.0
2025-01-02 19:00:00-05:00,233.39,235.9999,232.93,235.75,4560565.0
2025-01-05 19:00:00-05:00,238.44,241.062,237.81,238.75,4487661.0
2025-01-06 19:00:00-05:00,240.0,240.0,233.14,233.96,5003649.0
2025-01-07 19:00:00-05:00,234.5,234.54,231.63,233.88,5011895.0
2025-01-09 19:00:00-05:00,231.42,231.46,227.43,228.78,5832896.0
2025-01-12 19:00:00-05:00,225.1,227.32,224.45,227.16,5327974.0
2025-01-13 19:00:00-05:00,228.92,229.545,225.95,227.76,3610218.0
2025-01-14 19:00:00-05:00,230.87,232.97,230.11,232.29,5232653.0
2025-01-15 19:00:00-05:00,234.18,234.33,230.45,230.5,2684261.0
2025-01-16 19:00:00-05:00,234.66,234.94,233.08,234.11,3371692.0
2025-01-20 19:00:00-05:00,234.89,236.64,233.2601,236.06,3372076.0
2025-01-21 19:00:00-05:00,239.25,241.95,238.91,241.39,5121877.0
2025-01-22 19:00:00-05:00,239.53,241.87,239.3,241.82,3802235.0
2025-01-23 19:00:00-05:00,242.58,242.58,238.525,239.3,3303802.0
2025-01-26 19:00:00-05:00,228.58,230.975,225.47,227.57,10352755.0
2025-01-27 19:00:00-05:00,229.11,234.16,226.69,233.64,5630339.0
2025-01-28 19:00:00-05:00,233.18,233.29,229.49,231.74,4525003.0
2025-01-29 19:00:00-05:00,231.33,232.97,229.74,232.17,4420135.0
2025-01-30 19:00:00-05:00,234.33,235.73,230.19,230.81,5372314.0
2025-02-02 19:00:00-05:00,225.7,229.0899,224.495,227.7,6876435.0
2025-02-03 19:00:00-05:00,228.48,231.34,228.4,230.98,4185642.0
2025-02-04 19:00:00-05:00,231.19,234.24,230.46,234.19,2699042.0
2025-02-05 19:00:00-05:00,234.19,235.31,233.15,234.83,3404037.0
2025-02-06 19:00:00-05:00,235.78,236.91,232.04,232.82,4276633.0
