date,open,high,low,close,volume
2024-12-19 19:00:00-05:00,118.0,121.86,117.9,119.21,53591212.0
2024-12-22 19:00:00-05:00,120.71,126.3387,120.47,124.6,47777898.0
2024-12-23 19:00:00-05:00,127.51,127.51,124.66,126.29,24829564.0
2024-12-25 19:00:00-05:00,125.52,127.2999,125.05,125.06,25139138.0
2024-12-26 19:00:00-05:00,124.37,126.18,122.26,125.19,32924011.0
2024-12-29 19:00:00-05:00,123.562,124.1,122.35,122.44,30501637.0
2024-12-30 19:00:00-05:00,123.1,123.55,120.138,120.79,30203428.0
2025-01-01 19:00:00-05:00,122.29,123.14,119.44,120.63,34256182.0
2025-01-02 19:00:00-05:00,121.65,125.56,121.42,125.37,36785299.0
2025-01-05 19:00:00-05:00,129.07,130.73,127.36,129.55,48020190.0
2025-01-06 19:00:00-05:00,130.51,131.71,126.8537,127.33,39220408.0
2025-01-07 19:00:00-05:00,124.51,125.3,120.1201,121.84,46723136.0
2025-01-09 19:00:00-05:00,118.18,118.71,114.4501,116.04,59415614.0
2025-01-12 19:00:00-05:00,115.28,117.48,114.41,117.32,39128897.0
2025-01-13 19:00:00-05:00,118.0,118.66,114.5,116.09,37005279.0
2025-01-14 19:00:00-05:00,117.55,120.42,117.46,119.96,38185819.0
2025-01-15 19:00:00-05:00,120.24,121.09,118.25,118.44,29414126.0
2025-01-16 19:00:00-05:00,120.78,122.74,120.55,121.46,35765924.0
2025-01-20 19:00:00-05:00,122.39,123.75,121.1201,122.28,31578832.0
2025-01-21 19:00:00-05:00,123.08,125.65,121.912,123.75,35023842.0
2025-01-22 19:00:00-05:00,121.425,123.71,120.63,123.04,24921108.0
2025-01-23 19:00:00-05:00,124.55,125.25,122.23,122.84,31570300.0
2025-01-26 19:00:00-05:00,117.8,118.08,112.8,115.01,61067888.0
2025-01-27 19:00:00-05:00,115.175,116.15,112.95,114.17,40554760.0
2025-01-28 19:00:00-05:00,115.77,118.52,114.96,117.35,40199052.0
2025-01-29 19:00:00-05:00,118.53,120.44,117.09,118.86,29788383.0
2025-01-30 19:00:00-05:00,119.14,119.565,115.33,115.95,40533565.0
2025-02-02 19:00:00-05:00,113.875,115.16,112.98,114.27,34586051.0
2025-02-03 19:00:00-05:00,115.45,119.85,114.79,119.5,69412094.0
2025-02-04 19:00:00-05:00,107.61,112.09,106.5,112.01,110609343.0
2025-02-05 19:00:00-05:00,110.93,112.56,109.02,110.16,50426590.0
2025-02-06 19:00:00-05:00,109.13,109.92,106.79,107.56,46082499.0
2025-02-09 19:00:00-05:00,108.44,111.4,108.15,110.48,34905359.0
2025-02-10 19:00:00-05:00,108.98,113.07,108.94,111.1,35033759.0
2025-02-11 19:00:00-05:00,109.52,111.8356,109.0649,111.72,25319729.0
2025-02-12 19:00:00-05:00,112.0,114.6,110.4,111.81,40911804.0
2025-02-13 19:00:00-05:00,112.65,114.63,111.7,113.1,32477159.0
2025-02-17 19:00:00-05:00,114.05,115.55,113.45,114.28,31720307.0
2025-02-18 19:00:00-05:00,114.245,116.11,113.14,114.69,28807709.0
2025-02-19 19:00:00-05:00,115.01,116.55,113.105,114.17,27219565.0
2025-02-20 19:00:00-05:00,114.845,115.76,110.43,110.84,41353683.0
2025-02-23 19:00:00-05:00,111.49,111.6,107.98,108.11,29072208.0
2025-02-24 19:00:00-05:00,107.885,108.64,103.62,103.96,39169161.0
2025-02-25 19:00:00-05:00,104.945,105.7999,103.99,104.74,29178213.0
2025-02-26 19:00:00-05:00,105.08,105.76,99.5,99.51,47263727.0
2025-02-27 19:00:00-05:00,99.56,101.8,98.69,99.86,45194576.0
2025-03-02 19:00:00-05:00,101.515,102.34,97.09,98.23,38957988.0
2025-03-03 19:00:00-05:00,96.0,103.18,95.89,100.75,54156941.0
2025-03-04 19:00:00-05:00,100.36,101.84,98.87,101.67,27855488.0
2025-03-05 19:00:00-05:00,99.05,101.08,98.27,98.85,28984978.0
2025-03-06 19:00:00-05:00,98.88,100.65,96.39,100.31,33254367.0
2025-03-09 20:00:00-04:00,98.57,101.29,95.83,96.63,38281746.0
2025-03-10 20:00:00-04:00,96.79,98.1599,94.73,96.76,34078300.0
2025-03-11 20:00:00-04:00,99.045,101.715,98.17,100.79,34241287.0
2025-03-12 20:00:00-04:00,99.715,100.07,97.27,98.11,28575150.0
2025-03-13 20:00:00-04:00,99.64,101.22,99.58,100.97,24715265.0
2025-03-16 20:00:00-04:00,102.6,106.15,102.6,104.59,43689523.0
2025-03-17 20:00:00-04:00,103.85,104.55,102.97,103.51,27152827.0
2025-03-18 20:00:00-04:00,104.42,107.9,101.96,106.23,32287496.0
2025-03-19 20:00:00-04:00,105.12,108.26,105.12,107.14,26871839.0
2025-03-20 20:00:00-04:00,105.33,107.25,104.33,106.44,30767938.0
